pri_miRNA	mature_miRNA	transcript	RBP	value
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CPSF2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CPSF3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CPSF3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CPSF4	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CPSF4	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	NUDT21	0.115740740740741
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	NUDT21	0.115740740740741
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CPSF6	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CPSF6	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CPSF7	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CPSF7	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CSTF2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CSTF2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CSTF3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CSTF3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	FIP1L1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	FIP1L1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	WDR33	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	WDR33	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	SYMPK	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	SYMPK	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	EPRS	0.885882483233617
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	EPRS	0.885882483233617
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	RARS	0.156907187587625
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	RARS	0.156907187587625
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	IARS	0.0416536499010726
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	IARS	0.0416536499010726
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LARS	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LARS	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	DARS	1.0529501849599
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	DARS	1.0529501849599
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	QARS	0.111181702668361
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	QARS	0.111181702668361
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	MARS	0.027882336539802
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	MARS	0.027882336539802
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	KARS	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	KARS	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	AIMP1	0.165837479270315
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	AIMP1	0.165837479270315
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	AIMP2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	AIMP2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	ZNF385A	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	ZNF385A	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LARP7	0.282026894930121
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LARP7	0.282026894930121
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	DZIP3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	DZIP3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	TIAL1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	TIAL1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	MYEF2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	MYEF2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	RBFOX2	0.3125
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	RBFOX2	0.3125
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	KNOP1	0.206185567010309
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	KNOP1	0.206185567010309
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	DHX37	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	DHX37	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	DDX21	0.841678649727033
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	DDX21	0.841678649727033
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LRPPRC	1.13930646955992
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LRPPRC	1.13930646955992
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	RBM45	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	RBM45	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	RBMS1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	RBMS1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	RBMS2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	RBMS2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	HARS2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	HARS2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	SUGP2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	SUGP2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	MATR3	0.855107975724734
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	MATR3	0.855107975724734
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	YBX3	0.574943121762405
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	YBX3	0.574943121762405
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	YBX1	1.14939211155116
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	YBX1	1.14939211155116
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	YBX2	0.560224089635854
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	YBX2	0.560224089635854
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	C1QBP	2.13815587294098
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	C1QBP	2.13815587294098
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PTBP1	0.800656509902828
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PTBP1	0.800656509902828
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PTBP3	0.0574712643678161
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PTBP3	0.0574712643678161
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	FAM98A	0.497322448528272
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	FAM98A	0.497322448528272
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	FAM98B	4.93827160493827
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	FAM98B	4.93827160493827
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	MTERF3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	MTERF3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PTCD3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PTCD3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	TRIM56	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	TRIM56	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PDCD11	0.62665547716721
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PDCD11	0.62665547716721
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	UPF1	0.218168510905815
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	UPF1	0.218168510905815
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	NOL6	0.16304347826087
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	NOL6	0.16304347826087
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	ERAL1	0.230414746543779
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	ERAL1	0.230414746543779
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	UTP20	0.455692331217983
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	UTP20	0.455692331217983
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	QKI	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	QKI	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PUF60	1.30939019827909
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PUF60	1.30939019827909
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LSM10	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LSM10	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LSM11	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LSM11	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CASC3	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CASC3	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	NONO	0.928001350078225
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	NONO	0.928001350078225
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	SFPQ	0.978790011591313
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	SFPQ	0.978790011591313
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	ZNF106	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	ZNF106	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	DDX49	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	DDX49	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CELF2	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CELF2	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CELF1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CELF1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PIP5K1A	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PIP5K1A	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	EIF2AK2	2.83067485437666
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	EIF2AK2	2.83067485437666
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LARP6	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LARP6	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	ZC3H10	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	ZC3H10	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	C9ORF114	1.33404318988033
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	C9ORF114	1.33404318988033
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	SF1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	SF1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PUM1	14.8188110465992
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PUM1	14.8188110465992
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PUM2	19.5337223379891
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PUM2	19.5337223379891
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	ELAC1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	ELAC1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	IGF2BP1	1.25807029040602
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	IGF2BP1	1.25807029040602
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	IGF2BP2	1.34853778865715
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	IGF2BP2	1.34853778865715
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	IGF2BP3	0.965050205277951
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	IGF2BP3	0.965050205277951
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	PGAM5	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	PGAM5	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	CSTF1	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	CSTF1	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	LCORL	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	LCORL	0
hsa-mir-199a-2	hsa-miR-199a-3p+hsa-miR-199b-3p	DNM3OS	NOL4L	0
hsa-mir-199a-2	hsa-miR-199a-5p	DNM3OS	NOL4L	0
hsa-mir-200c	hsa-miR-200c	U47924.27	LIN28A	1.1333914559721
hsa-mir-200c	hsa-miR-200c	EMG1	LIN28A	1.1333914559721
hsa-mir-200c	hsa-miR-200c	U47924.27	LIN28B	0
hsa-mir-200c	hsa-miR-200c	EMG1	LIN28B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ZCCHC11	0
hsa-mir-200c	hsa-miR-200c	EMG1	ZCCHC11	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ZCCHC6	0
hsa-mir-200c	hsa-miR-200c	EMG1	ZCCHC6	0
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPL	1.08756283871668
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPL	1.08756283871668
hsa-mir-200c	hsa-miR-200c	U47924.27	STRBP	0.621549766690772
hsa-mir-200c	hsa-miR-200c	EMG1	STRBP	0.621549766690772
hsa-mir-200c	hsa-miR-200c	U47924.27	NUDT16L1	0.19047619047619
hsa-mir-200c	hsa-miR-200c	EMG1	NUDT16L1	0.19047619047619
hsa-mir-200c	hsa-miR-200c	U47924.27	GRSF1	9.47879401582798
hsa-mir-200c	hsa-miR-200c	EMG1	GRSF1	9.47879401582798
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPF	1.52528981143879
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPF	1.52528981143879
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPH1	1.14712489614234
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPH1	1.14712489614234
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPH2	1.64556091990128
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPH2	1.64556091990128
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPH3	0.28123761558976
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPH3	0.28123761558976
hsa-mir-200c	hsa-miR-200c	U47924.27	ADARB1	0
hsa-mir-200c	hsa-miR-200c	EMG1	ADARB1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ESRP1	6.22576035925699
hsa-mir-200c	hsa-miR-200c	EMG1	ESRP1	6.22576035925699
hsa-mir-200c	hsa-miR-200c	U47924.27	TRMT10C	0
hsa-mir-200c	hsa-miR-200c	EMG1	TRMT10C	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM4	8.20299520926407
hsa-mir-200c	hsa-miR-200c	EMG1	RBM4	8.20299520926407
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM4B	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM4B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM12B	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM12B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	SLTM	0
hsa-mir-200c	hsa-miR-200c	EMG1	SLTM	0
hsa-mir-200c	hsa-miR-200c	U47924.27	SAFB	0
hsa-mir-200c	hsa-miR-200c	EMG1	SAFB	0
hsa-mir-200c	hsa-miR-200c	U47924.27	FUS	0.664973047913741
hsa-mir-200c	hsa-miR-200c	EMG1	FUS	0.664973047913741
hsa-mir-200c	hsa-miR-200c	U47924.27	TAF15	0.632496393819956
hsa-mir-200c	hsa-miR-200c	EMG1	TAF15	0.632496393819956
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM14	1.67924360258301
hsa-mir-200c	hsa-miR-200c	EMG1	RBM14	1.67924360258301
hsa-mir-200c	hsa-miR-200c	U47924.27	DDX1	4.67939324196907
hsa-mir-200c	hsa-miR-200c	EMG1	DDX1	4.67939324196907
hsa-mir-200c	hsa-miR-200c	U47924.27	APOBEC3B	0
hsa-mir-200c	hsa-miR-200c	EMG1	APOBEC3B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RTCB	6.02477216057075
hsa-mir-200c	hsa-miR-200c	EMG1	RTCB	6.02477216057075
hsa-mir-200c	hsa-miR-200c	U47924.27	DDX23	1.14285714285714
hsa-mir-200c	hsa-miR-200c	EMG1	DDX23	1.14285714285714
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM47	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM47	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PRMT1	0
hsa-mir-200c	hsa-miR-200c	EMG1	PRMT1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM6	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM6	0
hsa-mir-200c	hsa-miR-200c	U47924.27	SUGP1	0
hsa-mir-200c	hsa-miR-200c	EMG1	SUGP1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PLRG1	0
hsa-mir-200c	hsa-miR-200c	EMG1	PLRG1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	CDC5L	0
hsa-mir-200c	hsa-miR-200c	EMG1	CDC5L	0
hsa-mir-200c	hsa-miR-200c	U47924.27	CDC40	0
hsa-mir-200c	hsa-miR-200c	EMG1	CDC40	0
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3A1	1.04215456674473
hsa-mir-200c	hsa-miR-200c	EMG1	SF3A1	1.04215456674473
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3A3	1.30718954248366
hsa-mir-200c	hsa-miR-200c	EMG1	SF3A3	1.30718954248366
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3B1	1.60667192245197
hsa-mir-200c	hsa-miR-200c	EMG1	SF3B1	1.60667192245197
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3B2	2.62402243273107
hsa-mir-200c	hsa-miR-200c	EMG1	SF3B2	2.62402243273107
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3B3	1.74858431461496
hsa-mir-200c	hsa-miR-200c	EMG1	SF3B3	1.74858431461496
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3B4	1.58907106026426
hsa-mir-200c	hsa-miR-200c	EMG1	SF3B4	1.58907106026426
hsa-mir-200c	hsa-miR-200c	U47924.27	SF3B5	0
hsa-mir-200c	hsa-miR-200c	EMG1	SF3B5	0
hsa-mir-200c	hsa-miR-200c	U47924.27	U2SURP	1.79575635274091
hsa-mir-200c	hsa-miR-200c	EMG1	U2SURP	1.79575635274091
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM10	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM10	0
hsa-mir-200c	hsa-miR-200c	U47924.27	CHERP	1.58730158730159
hsa-mir-200c	hsa-miR-200c	EMG1	CHERP	1.58730158730159
hsa-mir-200c	hsa-miR-200c	U47924.27	CCAR1	0
hsa-mir-200c	hsa-miR-200c	EMG1	CCAR1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM17	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM17	0
hsa-mir-200c	hsa-miR-200c	U47924.27	RBM5	0
hsa-mir-200c	hsa-miR-200c	EMG1	RBM5	0
hsa-mir-200c	hsa-miR-200c	U47924.27	AQR	0.188679245283019
hsa-mir-200c	hsa-miR-200c	EMG1	AQR	0.188679245283019
hsa-mir-200c	hsa-miR-200c	U47924.27	XAB2	0
hsa-mir-200c	hsa-miR-200c	EMG1	XAB2	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PAXBP1	0
hsa-mir-200c	hsa-miR-200c	EMG1	PAXBP1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PURA	0.627943485086342
hsa-mir-200c	hsa-miR-200c	EMG1	PURA	0.627943485086342
hsa-mir-200c	hsa-miR-200c	U47924.27	PURB	0
hsa-mir-200c	hsa-miR-200c	EMG1	PURB	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PLOD1	0
hsa-mir-200c	hsa-miR-200c	EMG1	PLOD1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPA0	0.174406224960645
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPA0	0.174406224960645
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPA1	0.486739520538975
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPA1	0.486739520538975
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPA2B1	0.491365764948268
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPA2B1	0.491365764948268
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPA3	0.40088826211527
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPA3	0.40088826211527
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPK	1.24597013329778
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPK	1.24597013329778
hsa-mir-200c	hsa-miR-200c	U47924.27	KIN	0
hsa-mir-200c	hsa-miR-200c	EMG1	KIN	0
hsa-mir-200c	hsa-miR-200c	U47924.27	TRIM71	0
hsa-mir-200c	hsa-miR-200c	EMG1	TRIM71	0
hsa-mir-200c	hsa-miR-200c	U47924.27	G3BP2	0.773876090360098
hsa-mir-200c	hsa-miR-200c	EMG1	G3BP2	0.773876090360098
hsa-mir-200c	hsa-miR-200c	U47924.27	ZC3H7A	0
hsa-mir-200c	hsa-miR-200c	EMG1	ZC3H7A	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ZC3H7B	0
hsa-mir-200c	hsa-miR-200c	EMG1	ZC3H7B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	XRN1	0
hsa-mir-200c	hsa-miR-200c	EMG1	XRN1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	TRIM25	0
hsa-mir-200c	hsa-miR-200c	EMG1	TRIM25	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ATXN2L	2.77768799827623
hsa-mir-200c	hsa-miR-200c	EMG1	ATXN2L	2.77768799827623
hsa-mir-200c	hsa-miR-200c	U47924.27	ATXN2	0
hsa-mir-200c	hsa-miR-200c	EMG1	ATXN2	0
hsa-mir-200c	hsa-miR-200c	U47924.27	NUFIP2	2.37065920170677
hsa-mir-200c	hsa-miR-200c	EMG1	NUFIP2	2.37065920170677
hsa-mir-200c	hsa-miR-200c	U47924.27	TTC3	0
hsa-mir-200c	hsa-miR-200c	EMG1	TTC3	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PAPD4	0
hsa-mir-200c	hsa-miR-200c	EMG1	PAPD4	0
hsa-mir-200c	hsa-miR-200c	U47924.27	ZC3H11A	0
hsa-mir-200c	hsa-miR-200c	EMG1	ZC3H11A	0
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPM	1.18468127919124
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPM	1.18468127919124
hsa-mir-200c	hsa-miR-200c	U47924.27	ZNF346	0.335570469798658
hsa-mir-200c	hsa-miR-200c	EMG1	ZNF346	0.335570469798658
hsa-mir-200c	hsa-miR-200c	U47924.27	RTCA	0
hsa-mir-200c	hsa-miR-200c	EMG1	RTCA	0
hsa-mir-200c	hsa-miR-200c	U47924.27	DHX36	4.01145373267619
hsa-mir-200c	hsa-miR-200c	EMG1	DHX36	4.01145373267619
hsa-mir-200c	hsa-miR-200c	U47924.27	USP36	0
hsa-mir-200c	hsa-miR-200c	EMG1	USP36	0
hsa-mir-200c	hsa-miR-200c	U47924.27	PATL1	0
hsa-mir-200c	hsa-miR-200c	EMG1	PATL1	0
hsa-mir-200c	hsa-miR-200c	U47924.27	EDC3	0
hsa-mir-200c	hsa-miR-200c	EMG1	EDC3	0
hsa-mir-200c	hsa-miR-200c	U47924.27	EDC4	0.493827160493827
hsa-mir-200c	hsa-miR-200c	EMG1	EDC4	0.493827160493827
hsa-mir-200c	hsa-miR-200c	U47924.27	DCP1A	0
hsa-mir-200c	hsa-miR-200c	EMG1	DCP1A	0
hsa-mir-200c	hsa-miR-200c	U47924.27	DCP1B	0
hsa-mir-200c	hsa-miR-200c	EMG1	DCP1B	0
hsa-mir-200c	hsa-miR-200c	U47924.27	DCP2	0
hsa-mir-200c	hsa-miR-200c	EMG1	DCP2	0
hsa-mir-200c	hsa-miR-200c	U47924.27	DDX3X	1.46965048469147
hsa-mir-200c	hsa-miR-200c	EMG1	DDX3X	1.46965048469147
hsa-mir-200c	hsa-miR-200c	U47924.27	DDX3Y	0
hsa-mir-200c	hsa-miR-200c	EMG1	DDX3Y	0
hsa-mir-200c	hsa-miR-200c	U47924.27	HNRNPR	0.848565656643324
hsa-mir-200c	hsa-miR-200c	EMG1	HNRNPR	0.848565656643324
